"raceId","driverId","startingPosition","racePosition","year","raceIdOrdered","yearStarted","qualiResultPosition","q1Msec","q2Msec","q3Msec","maxPace","meanPace","driverExpYears","grid_penalty","is_top_5","dob","nationality","url","driverName","round","racename","date","race_url","avg_lap_milliseconds","total_stops","average_stop_duration_in_seconds"
1032,841,19,14,2020,1020,2017,19,81831,0,0,81831,81831,3,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",71633.9,1,21.667
1032,842,7,15,2020,1020,2017,8,80192,78744,81028,81028,79988,3,1,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",71845.2857142857,2,22.115
1032,844,14,19,2020,1020,2018,11,80871,79628,0,80871,80249.5,2,1,"FALSE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",104275.5,1,39.715
1032,846,9,5,2020,1020,2019,6,78504,78448,80925,80925,79292.3333333333,1,1,"TRUE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",70875.3943661972,1,22.406
1032,847,11,16,2020,1020,2019,12,80382,79636,0,80382,80009,1,1,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",72070,1,21.697
1032,848,6,4,2020,1020,2019,7,80882,79014,81011,81011,80302.3333333333,1,1,"TRUE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",70634.9718309859,1,21.505
1032,849,18,17,2020,1020,2020,18,81759,0,0,81759,81759,0,0,"FALSE","1995-06-29","Canadian","http://en.wikipedia.org/wiki/Nicholas_Latifi","Nicholas Latifi",2,"Styrian Grand Prix 2020","2020-07-12","http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix",72122.8115942029,1,22.745
1033,1,1,1,2020,1021,2007,1,74907,74261,73447,74907,74205,13,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",82463.9,3,22.3366666666667
1033,8,20,15,2020,1021,2001,20,76614,0,0,76614,76614,19,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84435.9130434783,2,24.7135
1033,20,5,6,2020,1021,2007,5,75455,75131,74774,75455,75120,13,0,"FALSE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83738.5652173913,2,25.083
1033,815,4,7,2020,1021,2011,4,74681,75394,74545,75394,74873.3333333333,9,0,"FALSE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83755.0579710145,2,22.657
1033,817,11,8,2020,1021,2011,11,75848,75661,0,75848,75754.5,9,0,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83768.8260869565,2,21.9965
1033,822,2,3,2020,1021,2013,2,75474,74530,73554,75474,74519.3333333333,7,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",82598.9285714286,3,21.7073333333333
1033,826,17,12,2020,1021,2014,17,76204,0,0,76204,76204,6,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84316.2608695652,2,23.1265
1033,830,7,2,2020,1021,2015,7,75495,74976,74849,75495,75106.6666666667,5,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",82588.2142857143,2,21.3985
1033,832,9,9,2020,1021,2015,9,75281,75267,75027,75281,75191.6666666667,5,0,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83977.7971014493,2,24.7845
1033,839,14,14,2020,1021,2016,14,75719,75742,0,75742,75730.5,4,0,"FALSE","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon","Esteban Ocon",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84339.6666666667,2,23.0705
1033,840,3,4,2020,1021,2017,3,74895,75176,74377,75176,74816,3,0,"TRUE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83286.4571428571,3,22.5573333333333
1033,841,19,17,2020,1021,2017,19,76506,0,0,76506,76506,3,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84734.9130434783,3,22.3986666666667
1033,842,10,20,2020,1021,2017,10,75767,75508,0,75767,75637.5,3,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",91351.5333333333,1,22.74
1033,844,6,11,2020,1021,2018,6,75793,75006,74817,75793,75205.3333333333,2,0,"FALSE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84245.8260869565,2,22.415
1033,846,8,13,2020,1021,2019,8,75444,75085,74966,75444,75165,1,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84326.9710144928,2,22.877
1033,847,12,18,2020,1021,2019,12,75585,75698,0,75698,75641.5,1,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",84751.3623188406,3,21.533
1033,848,13,5,2020,1021,2019,13,75722,75715,0,75722,75718.5,1,0,"TRUE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",83582.7,2,22.61
1033,849,15,19,2020,1021,2020,15,76105,76544,0,76544,76324.5,0,0,"FALSE","1995-06-29","Canadian","http://en.wikipedia.org/wiki/Nicholas_Latifi","Nicholas Latifi",3,"Hungarian Grand Prix 2020","2020-07-19","http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix",89580.3230769231,5,26.7734
1034,1,1,1,2020,1022,2007,1,85900,85347,84303,85900,85183.3333333333,13,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",101563.134615385,1,28.805
1034,8,16,17,2020,1022,2001,18,87366,0,0,87366,87366,19,1,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",104318.921568627,2,40.3375
1034,20,10,10,2020,1022,2007,10,86469,86455,86339,86469,86421,13,0,"FALSE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102368.076923077,1,29.439
1034,154,17,16,2020,1022,2009,19,87643,0,0,87643,87643,11,1,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102621.788461538,1,33.816
1034,807,13,20,2020,1022,2010,13,86327,86566,0,86566,86446.5,10,0,"FALSE","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg","Nico Hülkenberg",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",NA,0,0
1034,817,8,4,2020,1022,2011,8,86677,86339,86009,86677,86341.6666666667,9,0,"TRUE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",101941.019230769,1,29.559
1034,822,2,11,2020,1022,2013,2,85801,85015,84616,85801,85144,7,0,"FALSE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102374.038461538,2,32.0865
1034,825,14,19,2020,1022,2014,16,87158,0,0,87158,87158,6,1,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",103754,0,0
1034,826,19,18,2020,1022,2014,14,86774,86744,0,86774,86759,6,1,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",112054.636363636,0,0
1034,830,3,2,2020,1022,2015,3,86115,86144,85325,86144,85861.3333333333,5,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",101675.75,2,28.2405
1034,832,7,13,2020,1022,2015,7,86715,86149,85965,86715,86276.3333333333,5,0,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102589.480769231,2,32.3825
1034,839,9,6,2020,1022,2016,9,86396,86252,86209,86396,86285.6666666667,4,0,"FALSE","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon","Esteban Ocon",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102081.153846154,1,30.768
1034,840,6,9,2020,1022,2017,6,86243,86501,85839,86501,86194.3333333333,3,0,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102280.653846154,1,28.716
1034,841,15,14,2020,1022,2017,17,87164,0,0,87164,87164,3,1,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102509.384615385,1,28.355
1034,842,11,7,2020,1022,2017,11,86343,86501,0,86501,86422,3,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102162.903846154,1,29.414
1034,844,4,3,2020,1022,2018,4,86550,86203,85427,86550,86060,2,0,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",101918.403846154,1,29.52
1034,846,5,5,2020,1022,2019,5,86855,86420,85782,86855,86352.3333333333,1,0,"TRUE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",101991.538461538,1,30.289
1034,847,20,12,2020,1022,2019,15,86732,87092,0,87092,86912,1,1,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102563.211538462,1,29.302
1034,848,12,8,2020,1022,2019,12,86565,86545,0,86565,86555,1,0,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102191.403846154,2,31.071
1034,849,18,15,2020,1022,2020,20,87705,0,0,87705,87705,0,1,"FALSE","1995-06-29","Canadian","http://en.wikipedia.org/wiki/Nicholas_Latifi","Nicholas Latifi",4,"British Grand Prix 2020","2020-08-02","http://en.wikipedia.org/wiki/2020_British_Grand_Prix",102612.153846154,1,31.371
1035,1,2,2,2020,1023,2007,2,86818,86266,85217,86818,86100.3333333333,13,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",92179.2115384615,2,28.904
1035,8,20,15,2020,1023,2001,20,88493,0,0,88493,88493,19,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",94216.4117647059,1,29.296
1035,20,11,12,2020,1023,2007,12,87612,87078,0,87612,87345,13,1,"FALSE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93372.3653846154,2,28.2595
1035,154,13,16,2020,1023,2009,14,87519,87254,0,87519,87386.5,11,1,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",94258.9607843137,2,29.59
1035,807,3,7,2020,1023,2010,3,87279,86261,86082,87279,86540.6666666667,10,0,"FALSE","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg","Nico Hülkenberg",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93037.3846153846,3,28.701
1035,817,5,14,2020,1023,2011,5,87442,86636,86297,87442,86791.6666666667,9,0,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93894.9803921569,3,28.2703333333333
1035,822,1,3,2020,1023,2013,1,86738,85785,85154,86738,85892.3333333333,7,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",92331.2307692308,2,28.298
1035,825,17,20,2020,1023,2014,17,88236,0,0,88236,88236,6,0,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",95241.023255814,2,29.1615
1035,826,16,10,2020,1023,2014,16,87882,0,0,87882,87882,6,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93301.1923076923,2,28.2005
1035,830,4,1,2020,1023,2015,4,87154,86779,86176,87154,86703,5,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",91961.4038461538,2,29.0505
1035,832,12,13,2020,1023,2015,13,87450,87083,0,87450,87266.5,5,1,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93385.8269230769,2,32.318
1035,839,14,8,2020,1023,2016,11,87278,87011,0,87278,87144.5,4,1,"FALSE","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon","Esteban Ocon",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93207.0384615385,1,28.093
1035,840,6,6,2020,1023,2017,6,87187,86674,86428,87187,86763,3,0,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",92779.4423076923,2,28.1045
1035,841,19,17,2020,1023,2017,19,88433,0,0,88433,88433,3,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",94372.6862745098,2,27.7925
1035,842,7,11,2020,1023,2017,7,87154,86523,86534,87154,86737,3,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93319.9038461538,2,28.331
1035,844,8,4,2020,1023,2018,8,87427,86709,86614,87427,86916.6666666667,2,0,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",92524.6538461538,1,29.419
1035,846,10,9,2020,1023,2019,10,87217,86885,86778,87217,86960,1,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",93221.8653846154,2,28.4115
1035,847,15,18,2020,1023,2019,15,87757,87455,0,87757,87606,1,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",94389.9803921569,3,28.4713333333333
1035,848,9,5,2020,1023,2019,9,87153,86642,86669,87153,86821.3333333333,1,0,"TRUE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",92714.2115384615,2,28.1375
1035,849,18,19,2020,1023,2020,18,88430,0,0,88430,88430,0,0,"FALSE","1995-06-29","Canadian","http://en.wikipedia.org/wiki/Nicholas_Latifi","Nicholas Latifi",5,"70th Anniversary Grand Prix 2020","2020-08-09","http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix",94401.8823529412,3,28.6103333333333
1036,1,1,1,2020,1024,2007,1,76872,76013,75584,76872,76156.3333333333,13,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",83413.3181818182,2,22.615
1036,8,14,14,2020,1024,2001,14,77797,77386,0,77797,77591.5,19,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85641.2615384615,2,22.2555
1036,20,11,7,2020,1024,2007,11,77573,77168,0,77573,77370.5,13,0,"FALSE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85289.4307692308,1,21.82
1036,154,17,19,2020,1024,2009,17,78089,0,0,78089,78089,11,0,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",86483.5625,2,23.611
1036,815,4,5,2020,1024,2011,4,77117,76936,76482,77117,76845,9,0,"TRUE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",84991.7538461538,1,22.641
1036,817,13,11,2020,1024,2011,13,77667,77198,0,77667,77432.5,9,0,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85340.6923076923,1,21.837
1036,822,2,3,2020,1024,2013,2,77243,76152,75643,77243,76346,7,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",84091.3787878788,3,22.3533333333333
1036,825,16,15,2020,1024,2014,16,77908,0,0,77908,77908,6,0,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85759.5384615385,1,24.148
1036,826,12,12,2020,1024,2014,12,77676,77192,0,77676,77434,6,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85353.8153846154,2,22.5575
1036,830,3,2,2020,1024,2015,3,77213,76518,76292,77213,76674.3333333333,5,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",83779.6363636364,2,21.5665
1036,832,7,6,2020,1024,2015,7,77438,76876,77044,77438,77119.3333333333,5,0,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85093,2,22.122
1036,839,15,13,2020,1024,2016,15,77765,77567,0,77765,77666,4,0,"FALSE","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon","Esteban Ocon",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85557.0307692308,1,22.366
1036,840,5,4,2020,1024,2017,5,77316,76666,76589,77316,76857,3,0,"TRUE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85026.5230769231,2,22.3695
1036,841,20,16,2020,1024,2017,20,78697,0,0,78697,78697,3,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85770.2923076923,2,22.0185
1036,842,10,9,2020,1024,2017,10,77356,76800,77136,77356,77097.3333333333,3,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85316.8769230769,2,22.3175
1036,844,9,20,2020,1024,2018,9,77256,76953,77087,77256,77098.6666666667,2,0,"FALSE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",87674.6315789474,1,22.274
1036,846,8,10,2020,1024,2019,8,77577,77166,77084,77577,77275.6666666667,1,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85325.4461538461,2,21.93
1036,847,18,17,2020,1024,2019,18,78099,0,0,78099,78099,1,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85917.7846153846,2,22.2985
1036,848,6,8,2020,1024,2019,6,77419,77163,77029,77419,77203.6666666667,1,0,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",6,"Spanish Grand Prix 2020","2020-08-16","http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix",85307.8153846154,2,21.7335
